adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/bblnBLNL8w45P8QYXsbC8b1GlLs.jpg,"[10759, 18]",474,['US'],en,Nash Bridges,Fun-loving San Francisco Police Department investigator Nash Bridges is part of the elite Special Investigations Unit. He tackles crime using his keen sense of humor and charm. Joe Dominguez comes out of retirement to become Bridges' wisecracking yet more rule-abiding partner.,53.3461,/hJeHSCFoxWN2Pt2lg56CKOi9g87.jpg,1996-03-29,False,Nash Bridges,6.552,115
False,/siQgEbkDwku6n5XFFN0IG8kjMZh.jpg,"[10763, 10767]",1709,['US'],en,Today,"Today is a daily American morning television show that airs on NBC. The program debuted on January 14, 1952. It was the first of its genre on American television and in the world, and is the fifth-longest running American television series. Originally a two-hour program on weekdays, it expanded to Sundays in 1987 and Saturdays in 1992. The weekday broadcast expanded to three hours in 2000, and to four hours in 2007.

Today's dominance was virtually unchallenged by the other networks until the late 1980s, when it was overtaken by ABC's Good Morning America. Today retook the Nielsen ratings lead the week of December 11, 1995, and held onto that position for 852 consecutive weeks until the week of April 9, 2012, when it was beaten by Good Morning America yet again. In 2002, Today was ranked #17 on TV Guide's 50 Greatest Television  Shows of All Time.",46.8338,/27Sje8LhDZ0J71MuKdr7F8Auc4t.jpg,1952-01-14,False,Today,5.6,32
False,/zoAxfThy7ntyCutBeNgdaKhRoSX.jpg,[18],1425,['US'],en,House of Cards,"Betrayed by the White House, Congressman Frank Underwood embarks on a ruthless rise to power. Blackmail, seduction and ambition are his weapons.",53.7158,/hKWxWjFwnMvkWQawbhvC0Y7ygQ8.jpg,2013-02-01,False,House of Cards,8.003,3302
False,Tidak tersedia,[10767],26552,['US'],en,Tonight Starring Jack Paar,"Tonight Starring Jack Paar is an American talk show hosted by Jack Paar under The Tonight Show franchise from 1957 to 1962. It originally aired during late-night.

During most of its run it was broadcast from Studio 6B inside the RCA Building. The same studio would also host early episodes of The Tonight Show Starring Johnny Carson, and Late Night with Jimmy Fallon. Its theme song was an instrumental version of ""Everything's Coming Up Roses"", and the closing theme was ""So Until I See You"" by Al Lerner.",51.9038,/cOmIwXd4NCdjyab7gAIY9557ZQU.jpg,1957-07-29,False,Tonight Starring Jack Paar,7.5,6
False,Tidak tersedia,[],294546,['US'],en,Board AF,Board AF - the table top game show! We'll be playing all kinds of board & card games - so let us know what you want to see!,53.8787,/uuebWZJEnOIiPqLdoxQQRAPuGyc.jpg,2016-10-16,False,Board AF,0.0,0
False,/qZ1odCAlNZhUIeLXZXU06JxRqjo.jpg,"[10766, 18]",27181,['DE'],de,Rote Rosen,"Rote Rosen is a German telenovela produced by Studio Hamburg Serienwerft Lüneburg and broadcast by Das Erste since November 6, 2006. The show is a complex telenovela, who tells one love story every season about women in their forties.",43.2502,/swL2qUjGrChFyj14ExwA0pwWtzv.jpg,2006-11-06,False,Rote Rosen,3.0,5
False,/3AZPKPlZnyV7qIsEbJJfg6YY9o7.jpg,[10767],106587,['RU'],ru,Мужское / Женское,A talk show about relationships. In the program are discussed all kinds of gender issues and scandalous human stories.,47.3142,/p6C0g6ZQ4jj9kW7Om8Z3Fjkzw1c.jpg,2014-09-29,False,Muzhskoye / Zhenskoye,5.5,2
False,/8dGgunEwWsPcXHv87gI19QncLrw.jpg,"[10765, 35, 10751]",1660,['US'],en,I Dream of Jeannie,"While on a mission, American astronaut Captain Tony Nelson is forced to make an emergency landing that will forever change his life. On a deserted South Pacific island, Captain Nelson happens upon a bottle containing a beautiful two-thousand-year-old female genie named Jeannie. Rescuing her from the bottle nets Tony the requisite three wishes, and then some, when Jeannie pledges total devotion to her new ""master"".",52.2098,/ljlyB3C3uU8Hd1krfEsYn2BVyaj.jpg,1965-09-18,False,I Dream of Jeannie,7.824,843
False,/FNeJtRUd5XID186SHzjNNneP3f.jpg,"[18, 10766]",61733,['US'],en,Empire,A powerful family drama about the head of a music empire whose three sons and ex-wife all battle for his throne.,52.7967,/gTrzYR6gWMhQ8yINW9JCLeoJHvf.jpg,2015-01-07,False,Empire,7.137,763
False,/k1UpU2cfa4PbDUBnJtr43TpdNBg.jpg,[18],1423,['US'],en,Ray Donovan,"Set in the sprawling mecca of the rich and famous, Ray Donovan does the dirty work for LA's top power players, and makes their problems disappear. His father's unexpected release from prison sets off a chain of events that shakes the Donovan family to its core.",50.9097,/cwJ6nLNvX62By0yoLYWFhRelPkF.jpg,2013-06-30,False,Ray Donovan,7.496,864
False,/kRRYafjTZh8gnZDLKSg5imj80es.jpg,"[10765, 10759, 18]",1663,['US'],en,The Six Million Dollar Man,"Follow the adventures of Steve Austin, cybernetically enhanced astronaut turned secret agent, employed by the OSI, under the command of Oscar Goldman and supervised by the scientist who created his cybernetics, Rudy Wells. Steve uses the superior strength and speed provided by his bionic arm and legs, and the enhanced vision provided by his artificial eye, to fight enemy agents, aliens, mad scientists, and a wide variety of other villains.",52.6059,/5pd6DayQgZxK9lQHdZZYZuXyaZ2.jpg,1974-01-18,False,The Six Million Dollar Man,7.286,446
False,/bBziqQXj6ELvVCpPfxGM9OWJpWa.jpg,"[18, 10759, 80]",89393,['US'],en,9-1-1: Lone Star,"Nearly 20 years ago, Owen Strand was the lone survivor of his Manhattan firehouse on 9/11. In the wake of the attack, Owen had the unenviable task of rebuilding his station. After a similar tragedy happens to a firehouse in Austin, Owen, along with his troubled firefighter son, T.K., takes his progressive philosophies of life and firefighting down to Texas, where he helps them start anew. On the surface, Owen is all about big-city style and swagger, but underneath he struggles with a secret he hides from the world - one that could very well end his life.",50.7611,/BOTITv548LYGB4xRD3rHfbwkqm.jpg,2020-01-19,False,9-1-1: Lone Star,8.053,1242
False,Tidak tersedia,[35],60698,['IN'],hi,Comedy Nights with Kapil,Comedy Nights with Kapil is a comedy show which provides a distinctive take on the everyday life of a common man as the show explores the story of every household and how our common man Kapil is affected by the simplest issues in life around him.,41.6095,/9rScFaEadiT3r46LuT9wWOkh3fo.jpg,2013-06-22,False,Comedy Nights with Kapil,6.795,22
False,/7NNNXo0qG2SqH4JoG7GPvJ2hzes.jpg,"[10765, 18]",93740,['US'],en,Foundation,Follow a band of exiles on their monumental journey to save humanity and rebuild civilization amid the fall of the Galactic Empire.,50.9379,/tg9I5pOY4M9CKj8U0cxVBTsm5eh.jpg,2021-09-23,False,Foundation,7.706,1827
False,/1BQqYdAAwTo1HBnXJrCNj6DQ9B3.jpg,"[16, 35, 10765, 10759, 10762]",2129,['US'],en,The Adventures of Jimmy Neutron: Boy Genius,"Jimmy Neutron is the smartest kid in town. As a genius, Jimmy thinks most things can be solved with the invention of a new gizmo. But Jimmy usually takes the easy way out, and his backfiring gadgets result in comedic adventures.",50.542,/dxUNSVBU03LuVSZ3rriui6a7Xvk.jpg,2002-07-20,False,The Adventures of Jimmy Neutron: Boy Genius,7.382,875
False,/nDhhWFhjEaihxFFiqJ7mfUX1DlY.jpg,[35],32294,['US'],en,Hot in Cleveland,"Three fabulous, eccentric, LA best friends of a certain age have their lives changed forever when their plane unexpectedly lands in Cleveland and they soon rediscover themselves in this new ""promised land.""",53.3051,/oSd0I8hc62W8xZVCOpZvRXS90Ty.jpg,2010-06-16,False,Hot in Cleveland,7.2,138
False,/icPBB9V5IX1hggtNs1fvskP2lsi.jpg,[9648],332401,['DE'],de,City of Blood,"Berlin — a city-state on the brink. While a privileged few live beneath a climate-controlled dome, those outside struggle to survive in a world ravaged by heat, corruption, and crime. After years apart, sisters Bea and Phoebe are reunited and uncover a dark secret: Vampires are determined to seize political power — and blood has become the city's new currency.",48.6161,/Njr0Rlb4CobAfrGE8NVffYDGqx.jpg,2026-09-16,False,City of Blood,6.385,13
False,/tXJf6radpACrCQPYIU0ARFsVV7z.jpg,"[37, 18]",4324,['US'],en,"Dr. Quinn, Medicine Woman",Dr. Michaela Quinn journeys to Colorado Springs to be the town's physician after her father's death in 1868.,53.9412,/rF32uo83bzezkEUQ8VGarbCJi32.jpg,1993-01-01,False,"Dr. Quinn, Medicine Woman",7.6,489
False,/mKikck71CvVISUSTLk29fwRbH4y.jpg,"[35, 10765]",83631,['US'],en,What We Do in the Shadows,"A documentary-style look into the daily (or rather, nightly) lives of a group of vampires in Staten Island who have “lived” together for hundreds and hundreds of years.",50.0857,/wa3ZQE9kLnqwN3vQ0NNjg1NPsCa.jpg,2019-03-27,False,What We Do in the Shadows,7.999,1055
False,/6g75a6wnJWrljoLJBjaNWcsK7Lq.jpg,"[80, 18]",3322,['US'],en,Oz,"The daily lives of prisoners in Emerald City, an experimental unit of the Oswald Maximum Security Prison where ingroups - Muslims, Latinos, Italians, Aryans - stick close to their mutual friends and terrorize their mutual enemies.",51.2146,/oTQ9PUnCgf9CimYeWuDGp8iaT07.jpg,1997-07-12,False,Oz,8.046,879
False,/2CUdryUjbdOrWymDJSlHvlcoPsj.jpg,[10764],127163,['DE'],de,Das perfekte Dinner,,50.3726,/1DTwcRiOMmn20hHLxKeiNoI0ux2.jpg,2005-11-21,False,Das perfekte Dinner,6.0,1
False,/66Qqh7rJTCOSZgJkVAJa3wfUMMI.jpg,"[18, 80]",3716,['US'],en,Dragnet,"Follows the cases of a dedicated Los Angeles police detective, Sergeant Joe Friday, and his partners. The show takes its name from the police term ""dragnet"", meaning a system of coordinated measures for apprehending criminals or suspects.",47.435,/393BVqnVaioYBE5f3LMUwFRAwPQ.jpg,1951-12-16,False,Dragnet,6.5,36
False,/h8A6J31szyLPWU2HXS2wZkp8aQa.jpg,"[18, 10766]",3437,['US'],en,Hotel,"Hotel is an American prime time drama series which aired on ABC from September 21, 1983 to May 5, 1988 in the timeslot following Dynasty.

Based on Arthur Hailey's 1965 novel of the same name, the series was produced by Aaron Spelling and set in the elegant and fictitious St. Gregory Hotel in San Francisco. Establishing shots of the hotel were filmed in front of The Fairmont San Francisco atop the Nob Hill neighborhood. Episodes followed the activities of passing guests, as well as the personal and professional lives of the hotel staff.",53.4225,/bYOQJm7O7cEPvkcMp3VI6TSP6Eg.jpg,1982-08-21,False,Hotel,6.846,26
False,/30s2nURgAviUQiLu2vtHUfNPZs2.jpg,"[10762, 16, 35, 10765, 10759]",155256,['CN'],zh,开心超人联盟,,51.098,/9Il7a5oQSpo12wGCkBwkB5S1H3O.jpg,2010-07-02,False,Happy Toon,7.429,7
False,/9hfA9zMsyckwZ8WLMVQYKG8YSwY.jpg,[18],80350,['US'],en,New Amsterdam,"The new medical director breaks the rules to heal the system at America's oldest public hospital. Max Goodwin sets out to tear up the bureaucracy and provide exceptional care, but the doctors and staff are not so sure he can succeed. They've heard this before. Not taking ""no"" for an answer, Dr. Goodwin's instinctive response to problems large and small is four simple words: ""How can I help?"" He has to disrupt the status quo and prove he'll stop at nothing to breathe new life into this underfunded and underappreciated hospital, returning it to the glory that put it on the map.",53.5823,/jsH4AeGZn5Q6h314A3OTUHKxHhR.jpg,2018-09-25,False,New Amsterdam,8.3,1115
False,/31DYtr1OvZOyMDwToZsNp0L9ib8.jpg,"[18, 35]",1737,['US'],en,Four Star Playhouse,"Four Star Playhouse is an American television anthology series that ran from 1952 to 1956, sponsored in its first bi-weekly season by The Singer Company; Bristol-Myers became an alternate sponsor when it became a weekly series in the fall of 1953. The original premise was that Charles Boyer, Ida Lupino, David Niven, and Dick Powell would take turns starring in episodes. However, several other performers took the lead from time to time, including Ronald Colman and Joan Fontaine.

Blake Edwards was among the writers and directors who contributed to the series. Edwards created the recurring character of illegal gambling house operator Willie Dante for Dick Powell to play on this series. The character was later revamped and spun off in his own series starring Howard Duff, then-husband of Lupino.

The pilot for Meet McGraw, starring Frank Lovejoy, aired here, as did another episode in which Lovejoy recreated his role of Chicago newspaper reporter Randy Stone, from the radio drama Nightbeat.",51.8169,/xbf9pv1YfMvbQeOWOMCOJ70zTtp.jpg,1952-09-25,False,Four Star Playhouse,6.8,11
False,/iAzH3jFEaDMkjEsNNBUpGzSJ6VR.jpg,"[18, 10759, 10765]",75450,['US'],en,Titans,A team of young superheroes led by Nightwing (formerly Batman's first Robin) form to combat evil and other perils.,51.0421,/8e6QiSexmYKaiHGPvbhaFMmQEhc.jpg,2018-10-12,False,Titans,7.851,2902
False,/lnHFty7PsAnizaNjb509Kps6qeP.jpg,"[16, 35, 10765, 10759]",2309,['US'],en,Danny Phantom,"Danny Fenton was once your typical kid until he accidentally blew up his parents' laboratory and became ghost-hunting superhero Danny Phantom. Now half-ghost, Danny's picked up paranormal powers, but only his sister, Jazz, and best friends, Samantha and Tucker, know his secret. Danny's busy fighting ghosts, saving Casper High and hiding his new identity all while trying to graduate.",46.8213,/pBUOFBmZLaIxzjDjQP7d3QZrd4w.jpg,2004-04-03,False,Danny Phantom,8.307,1180
False,/39bnzUkZTfekyz1HVXN4eHxiCaX.jpg,"[16, 35, 10765]",80609,['JP'],ja,キテレツ大百科,"The main character is a scientific genius boy named Kiteretsu, who has built a companion robot named Korosuke. He frequently travels in time with his friends and Korosuke in the time machine he built. Miyoko is a girl in his neighborhood who is basically his girlfriend. Tongari is his rival, who happen to share some similar traits of Honekawa Suneo. Buta Gorilla is a typical neighborhood bully, who also share similar traits of Gian except that he often antagonizes Korosuke (though they are in grade school).",50.3932,/3UoNmOT7E7o7FcGmzTMmcw1WGGU.jpg,1988-03-27,False,Kiteretsu Daihyakka,7.9,16
False,/b9XrA0RAIyyJLcsEvGOxAK0PvYU.jpg,"[10767, 99]",237020,['CN'],zh,百家讲坛：专题集,,48.3224,/3eHAbgJ8yElDfpWhGxWVNULXF4k.jpg,2001-07-09,False,Lecture Room,7.0,3
False,/miVfaepSfWV9uIbPEnC3EvExVSn.jpg,[10767],46188,['FR'],fr,Vivement dimanche,,52.6294,/nRrrsDkH1kYgjvTpirkwMqZFjc5.jpg,1998-09-20,False,Vivement dimanche,3.556,9
False,/6WUb3YhgNSpI2Hk33OKiNi0WKUz.jpg,"[10766, 18]",9027,['AR'],es,Rebelde Way,"Four teenagers at an elite school in Buenos Aires are drawn together by their love of music, despite their differing social and economic backgrounds.",39.6327,/3ROiiGuYqXkm1CKX1h3KtmSvI8z.jpg,2002-05-27,False,Rebelde Way,8.026,383
False,/XuJi5lKkYLCFpJprfSUZveRof7.jpg,"[35, 18, 10751]",4500,['US'],en,The Wonder Years,"The story of Kevin Arnold facing the trials and tribulations of youth while growing up during the 1960s and 70s. Told through narration from an adult Kevin, Kevin faces the difficulties of maintaining relationships and friendships on his enthralling journey into adulthood.",52.8312,/tkaduqdhFrF1vp8L55OJfB5jw8Z.jpg,1988-01-31,False,The Wonder Years,8.348,1115
False,/qCW9ztyYsRtywJXKvzw5FIXIkQl.jpg,"[35, 18]",59804,['LT'],lt,Moterys meluoja geriau,Moterys meluoja geriau is a Lithuanian TV series produced by TV3. It is the most watched Lithuanian drama of all time. It is based on a novel by Daiva Vaitkevičiūtė. The series follows four young women and their love interests.,48.1347,/wXv3Fv7TQE0UC7goU587M9CiMkt.jpg,2008-02-04,False,Women lie better,4.5,2
False,/ybdN4cyWBlfgamgYca2XwYL2Kqn.jpg,"[16, 10759, 9648]",258901,['JP'],ja,SANDA,"In near-future Japan with ultra-low birthrates, children are treasured but monitored. Santa is banned as dangerous. One snowy December 25th, middle-schooler Kazushige Sanda, descendant of Santa, is attacked by classmate Fuyumura who wants him to find her missing friend, Ono. ""Santa, please find my friend."" To protect children from adults, Sanda decides to become Santa and fight the adults.",34.334,/ab36zMKFexfl3ROR48UcJQ8AuY4.jpg,2025-10-04,False,SANDA,7.5,43
